CODIGO,PRECIO,DESCUENTO, MONTO,VENEZUELA 1,VENEZUELA 2,COL 4,MEX 9,VENEZUELA 3,MEX 10,MEX 11,MEX 12,MEX 13,
HP-2014-NG," $154,35 ",," $154,35 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
LS-1057-MD, $-   ,, $-   ,#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2749-AC," $213,33 ",," $213,33 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2734-AC," $609,52 ",," $304,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2717-BL," $365,71 ",," $365,71 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2685-CR," $143,11 ",," $429,33 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1138-VR," $67,10 ", $-   ," $536,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,AC-1138-VR,#N/A,#N/A,#N/A,
AC-5061-NQ," $423,50 ", $-   ," $423,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-1120-NG," $421,90 ", $-   ," $421,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2082-LL," $118,50 ", $-   ," $118,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2136-PL," $43,00 "," $10,00 "," $38,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-DO," $20,20 ", $-   ," $121,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-PL," $20,20 ", $-   ," $80,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-RS," $20,20 ", $-   ," $121,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2001-BL," $24,10 ", $-   ," $144,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2001-DO," $24,10 ", $-   ," $72,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7044-AO," $48,00 ", $-   ," $48,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7044-NJ," $48,00 ", $-   ," $48,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1168-RJ," $76,10 "," $15,00 "," $129,37 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1171-DO," $61,50 ", $-   ," $123,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1240-PL," $40,90 ", $-   ," $40,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1248-DO," $45,10 ", $-   ," $45,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2100-BL," $29,60 ", $-   ," $59,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8066-OR," $165,10 "," $10,00 "," $148,59 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7001-CR," $186,20 "," $5,00 "," $176,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7501-BO," $231,30 ", $-   ," $231,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2500-AO," $76,90 ", $-   ," $76,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-9001-BL," $17,70 ", $-   ," $212,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-9003-CF," $34,50 ", $-   ," $207,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1002-PL," $55,00 ", $-   ," $55,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1021-DO," $51,70 "," $10,00 "," $46,53 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1120-LI," $352,80 "," $10,00 "," $635,04 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1138-VR," $63,90 "," $10,00 "," $1.150,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,AC-1138-VR,#N/A,#N/A,#N/A,
AC-4003-NQ," $342,80 "," $10,00 "," $925,56 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-5061-NQ," $386,25 ", $-   ," $386,25 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9129-CH," $313,20 "," $10,00 "," $281,88 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9131-CH," $313,20 "," $10,00 "," $563,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2025-RS," $139,70 "," $50,00 "," $209,55 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-BG," $103,40 "," $30,00 "," $289,52 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-BL," $103,40 "," $30,00 "," $217,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-FS," $103,40 "," $30,00 "," $72,38 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-LI," $103,40 "," $30,00 "," $144,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-MN," $103,40 "," $30,00 "," $144,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-RS," $103,40 "," $30,00 "," $144,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-VH," $103,40 "," $20,00 "," $402,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2568-AG," $167,90 "," $20,00 "," $134,32 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2568-RJ," $167,90 "," $20,00 "," $324,32 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2736-RJ," $202,70 "," $20,00 "," $383,04 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2740-FS," $159,60 "," $20,00 "," $255,36 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2740-MO," $159,60 "," $10,00 "," $409,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-7006-CH," $227,30 "," $20,00 "," $672,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00729-RJ," $210,30 "," $10,00 "," $194,58 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4118-FS," $108,10 "," $10,00 "," $194,58 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4118-RS," $108,10 "," $10,00 "," $97,29 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4194-NG," $108,10 "," $10,00 "," $97,29 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4194-TQ," $108,10 "," $10,00 "," $97,29 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4194-TR," $108,10 "," $10,00 "," $194,58 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4198-LL," $108,10 "," $10,00 "," $194,58 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4268-AO," $108,10 "," $10,00 "," $114,21 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4513-FS," $126,90 "," $10,00 "," $114,21 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4513-RS," $126,90 "," $20,00 "," $270,88 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4594-BG," $169,30 "," $10,00 "," $216,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7044-NT," $48,00 "," $10,00 "," $286,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7045-ST," $63,60 "," $10,00 "," $627,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7007-CF," $697,00 "," $10,00 "," $627,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7007-CH," $697,00 "," $10,00 "," $627,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7007-HS," $697,00 "," $10,00 "," $281,43 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7029-AZ," $312,70 "," $10,00 "," $281,43 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7029-LI," $312,70 "," $10,00 "," $281,43 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7029-MD," $312,70 "," $10,00 "," $365,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7034-AO," $203,20 "," $10,00 "," $365,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7034-AZ," $203,20 "," $10,00 "," $365,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7034-FS," $203,20 "," $10,00 "," $365,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7034-LI," $203,20 "," $10,00 "," $365,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7034-MD," $203,20 "," $10,00 "," $365,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-7034-MO," $203,20 "," $25,00 "," $913,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4501-BL," $121,80 "," $25,00 "," $548,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4501-FS," $121,80 "," $25,00 "," $730,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4501-VN," $121,80 "," $25,00 "," $2.543,63 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4503-DO," $226,10 "," $25,00 "," $1.695,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4503-NG," $226,10 "," $25,00 "," $1.017,45 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4503-RY," $226,10 "," $25,00 "," $1.356,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4503-VN," $226,10 "," $10,00 "," $547,32 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4505-AZ," $608,13 "," $10,00 "," $1.119,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-5008-BL," $124,40 "," $10,00 "," $1.119,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-5008-NG," $124,40 "," $15,00 "," $269,79 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-NG," $105,80 "," $15,00 "," $179,86 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-NJ," $105,80 "," $15,00 "," $356,24 ",CI-8015-NJ,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-PL," $139,70 "," $15,00 "," $179,86 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-RJ," $105,80 "," $15,00 "," $179,86 ",CI-8015-RJ,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-RY," $105,80 "," $15,00 "," $269,79 ",CI-8015-RY,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-TQ," $105,80 "," $15,00 "," $89,93 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-VD," $105,80 "," $10,00 "," $754,38 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8018-DO," $139,70 "," $10,00 "," $797,40 ",#N/A,#N/A,#N/A,CI-8018-DO,Err:504,#N/A,CI-8018-DO,#N/A,#N/A,
CI-8025-DO," $443,00 "," $10,00 "," $797,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8025-PL," $443,00 "," $15,00 "," $537,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8058-DO," $158,00 "," $15,00 "," $537,20 ",#N/A,#N/A,#N/A,CI-8058-DO,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8058-PL," $158,00 "," $40,00 "," $118,56 ",#N/A,#N/A,#N/A,CI-8058-PL,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8068-AG," $98,80 "," $40,00 "," $59,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8068-VD," $98,80 "," $20,00 "," $279,31 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-BL," $58,19 "," $20,00 "," $139,66 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-CE," $58,19 "," $20,00 "," $139,66 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-FS," $58,19 "," $20,00 "," $93,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-MO," $58,19 "," $20,00 "," $93,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-RJ," $58,19 "," $20,00 "," $139,66 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-RS," $58,19 "," $10,00 "," $200,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8257-AO," $111,30 "," $10,00 "," $400,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8257-BL," $111,30 "," $10,00 "," $200,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8257-FS," $111,30 "," $10,00 "," $200,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8257-NJ," $111,30 "," $10,00 "," $200,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8257-RJ," $111,30 "," $10,00 "," $200,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8257-TQ," $111,30 "," $25,00 "," $208,35 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8261-BL," $92,60 "," $35,00 "," $605,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-BG," $23,30 "," $35,00 "," $538,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-DO," $27,60 "," $35,00 "," $605,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-NG," $23,30 "," $35,00 "," $454,35 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-RY," $23,30 "," $35,00 "," $549,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-BL," $14,10 "," $35,00 "," $345,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-DO," $17,70 "," $35,00 "," $274,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-NG," $14,10 "," $35,00 "," $274,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-RS," $14,10 "," $35,00 "," $274,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-RY," $14,10 "," $10,00 "," $1.745,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1086-DO," $161,60 "," $10,00 "," $1.745,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1086-PL," $161,60 ",,,#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00493-RJ," $79,00 "," $20,00 "," $126,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00663-RJ," $168,20 "," $20,00 "," $269,12 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00732-RJ," $251,90 "," $20,00 "," $403,04 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-DO," $111,70 "," $20,00 "," $178,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-RJ," $111,70 "," $20,00 "," $178,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-RY," $111,70 "," $20,00 "," $178,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2502-AO," $70,80 "," $20,00 "," $113,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-1247-DO," $173,60 "," $20,00 "," $277,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-5014-BL," $36,69 ", $-   ," $733,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-5032-BL," $89,10 ", $-   ," $891,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-5504-TR," $84,20 "," $30,00 "," $1.001,98 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-5512-TR," $40,90 "," $30,00 "," $486,71 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8066-OR," $165,10 "," $20,00 "," $1.320,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8255-DO," $158,00 "," $45,00 "," $869,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-1115-NG," $105,00 "," $30,00 "," $367,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
GUI-00475-DC," $320,46 ",," $320,46 ",#N/A,GUI-00475-DC,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HP-2014-NG," $176,00 ",," $176,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9108-PL," $581,20 "," $10,00 "," $523,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-BL," $20,20 "," $35,00 "," $393,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2001-BL," $24,10 "," $30,00 "," $506,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-3004-TR," $421,90 "," $10,00 "," $379,71 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-3006-TR," $260,37 "," $10,00 "," $234,33 ",#N/A,#N/A,#N/A,#N/A,Err:504,BL-3006-TR,#N/A,#N/A,#N/A,
CI-1004-NG," $250,10 "," $15,00 "," $425,17 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1082-PL," $166,50 "," $30,00 "," $349,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1411-AO," $84,50 "," $10,00 "," $456,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1411-FS," $84,50 "," $10,00 "," $456,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1411-LI," $84,50 "," $10,00 "," $456,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1411-TQ," $84,50 "," $10,00 "," $456,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1431-TQ," $72,50 "," $10,00 "," $391,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1432-VL," $123,00 "," $10,00 "," $332,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-6002-DO," $83,20 "," $10,00 "," $898,56 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-6002-PL," $83,20 "," $10,00 "," $449,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-6004-DO," $139,70 "," $10,00 "," $1.257,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-6006-MT," $224,30 "," $10,00 "," $605,61 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8015-PL," $105,80 "," $15,00 "," $539,58 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8026-NG," $443,00 "," $10,00 "," $398,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8026-TQ," $553,75 "," $10,00 "," $498,38 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8042-OR," $87,50 "," $10,00 "," $472,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8057-DO," $98,80 "," $20,00 "," $474,24 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8068-OR," $98,80 "," $40,00 "," $355,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8128-PL," $87,50 "," $10,00 "," $472,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8195-DO," $125,30 "," $10,00 "," $1.127,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-AO," $23,30 "," $35,00 "," $181,74 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-DO," $27,60 "," $35,00 "," $269,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-PL," $27,60 "," $35,00 "," $269,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-RS," $23,30 "," $35,00 "," $302,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-TQ," $23,30 "," $35,00 "," $302,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1026-VD," $23,30 "," $35,00 "," $151,45 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-BL," $14,10 "," $35,00 "," $109,98 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-DO," $17,70 "," $35,00 "," $138,06 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-RS," $14,10 "," $35,00 "," $109,98 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
GUI-00011-MT," $125,16 ",," $3.754,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PT-1002-RJ-0R089," $31,60 "," $10,00 "," $341,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PT-1002-VD-0R098," $31,60 "," $10,00 "," $341,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PT-1001-VD,,,,#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-9001-JB," $30,58 "," $20,00 "," $73,39 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1122-CZ," $297,40 "," $10,00 "," $1.338,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1122-MR," $297,40 "," $10,00 "," $1.338,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1122-RF," $297,40 "," $10,00 "," $1.338,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
